Time,KHBR01_K_LN01_Q0_Y_PH_I,KHBR01_K_LN02_Q0_Y_PH_I,KHBR01_K_LN03_Q0_Y_PH_I,KHBR01_K_LN04_Q0_Y_PH_I,KHBR01_K_LN05_Q0_Y_PH_I,KHBR01_K_LN06_Q0_Y_PH_I,KHBR01_K_LN07_Q0_Y_PH_I,KHBR01_K_LN08_Q0_Y_PH_I,Time_ISO,hour,day,day_of_week,month,week_of_year,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,KHBR01_K_LN01_Q0_Y_PH_I_lag_1,KHBR01_K_LN01_Q0_Y_PH_I_lag_2,KHBR01_K_LN01_Q0_Y_PH_I_lag_3,KHBR01_K_LN01_Q0_Y_PH_I_lag_6,KHBR01_K_LN01_Q0_Y_PH_I_lag_12,KHBR01_K_LN01_Q0_Y_PH_I_lag_24,KHBR01_K_LN01_Q0_Y_PH_I_lag_48,KHBR01_K_LN01_Q0_Y_PH_I_lag_168,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_6,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_6,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_12,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_12,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_24,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_24,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_48,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_48
2025-04-27 23:00:00,164.46,129.03,73.61,8.03,54.77,120.93,66.33,127.42,2025-04-27 23:00:00,23,27,6,4,17,1,-0.259,0.966,-0.782,0.623,149.8,137.8,142.781,125.69,108.49,150.08,143.38,131.93,145.404,10.644,145.04,17.537,136.736,19.677,136.177,16.351
2025-04-28 00:00:00,161.89,129.37,66.48,24.106,53.114,126.42,62.711,108.581,2025-04-28 00:00:00,0,28,0,4,18,0,0.0,1.0,0.0,1.0,164.46,149.8,137.8,142.781,117.13,150.56,142.58,132.73,148.588,12.414,148.77,15.727,137.208,20.153,136.579,16.745
2025-04-28 01:00:00,157.36,123.1,64.41,8.03,32.76,123.45,64.1,119.07,2025-04-28 01:00:00,1,28,0,4,18,0,0.259,0.966,0.0,1.0,161.89,164.46,149.8,134.8,133.1,147.98,146.91,127.05,152.349,10.701,150.792,15.076,137.598,20.46,136.797,16.948
2025-04-28 02:00:00,142.781,120.15,60.69,8.04,32.02,119.37,62.711,110.31,2025-04-28 02:00:00,2,28,0,4,18,0,0.5,0.866,0.0,1.0,157.36,161.89,164.46,142.781,173.77,145.48,141.03,142.781,152.348,10.701,148.209,13.335,137.486,20.422,136.833,16.96
2025-04-28 03:00:00,154.3,121.67,79.201,24.106,35.08,117.66,56.76,106.38,2025-04-28 03:00:00,3,28,0,4,18,0,0.707,0.707,0.0,1.0,142.781,157.36,161.89,137.8,171.31,138.61,136.59,123.56,155.099,7.991,146.792,11.424,138.14,20.709,137.202,17.146
2025-04-28 04:00:00,145.8,112.69,59.47,7.76,34.1,109.5,55.74,103.79,2025-04-28 04:00:00,4,28,0,4,18,0,0.866,0.5,0.0,1.0,154.3,142.781,157.36,149.8,147.06,133.66,131.97,117.9,154.432,8.661,146.687,11.427,138.646,20.743,137.49,17.172
2025-04-28 05:00:00,125.23,104.89,52.14,6.12,33.58,92.64,62.711,88.11,2025-04-28 05:00:00,5,28,0,4,18,0,0.966,0.259,0.0,1.0,145.8,154.3,142.781,164.46,125.69,113.1,114.15,94.11,147.894,13.196,146.649,11.504,139.151,20.235,137.721,16.924
2025-04-28 06:00:00,106.16,124.862,79.201,4.83,35.45,80.86,61.99,73.73,2025-04-28 06:00:00,6,28,0,4,18,0,1.0,0.0,0.0,1.0,125.23,145.8,154.3,161.89,142.781,103.64,142.781,82.46,138.605,19.488,143.597,16.427,139.256,20.048,136.958,17.507
2025-04-28 07:00:00,142.781,112.27,50.66,4.5,53.114,107.206,74.58,75.11,2025-04-28 07:00:00,7,28,0,4,18,0,0.966,-0.259,0.0,1.0,106.16,125.23,145.8,157.36,134.8,142.781,109.65,142.781,136.175,17.488,144.262,16.199,139.256,20.048,137.649,17.055
2025-04-28 08:00:00,106.03,119.11,65.26,4.35,51.55,83.85,82.31,108.581,2025-04-28 08:00:00,8,28,0,4,18,0,0.866,-0.5,0.0,1.0,142.781,106.16,125.23,142.781,142.781,106.84,118.09,82.08,130.05,20.828,141.199,19.618,139.222,20.106,137.397,17.433
2025-04-28 09:00:00,116.72,126.67,80.98,4.17,53.114,93.7,86.63,77.67,2025-04-28 09:00:00,9,28,0,4,18,0,0.707,-0.707,0.0,1.0,106.03,142.781,106.16,154.3,137.8,107.25,142.781,86.14,123.787,17.455,139.443,20.854,139.617,19.536,136.854,17.667
2025-04-28 10:00:00,120.28,120.97,90.5,3.87,56.79,100.18,90.78,76.13,2025-04-28 10:00:00,10,28,0,4,18,0,0.5,-0.866,0.0,1.0,116.72,106.03,142.781,145.8,149.8,142.781,122.83,89.81,119.534,13.73,136.983,21.259,138.679,19.914,136.801,17.713
2025-04-28 11:00:00,122.22,124.862,96.46,24.106,62.27,104.26,93.12,108.581,2025-04-28 11:00:00,11,28,0,4,18,0,0.259,-0.966,0.0,1.0,120.28,116.72,106.03,125.23,164.46,108.49,142.781,89.07,119.032,13.534,133.463,19.738,139.251,19.193,136.373,17.814
2025-04-28 12:00:00,130.27,131.15,87.53,5.33,61.76,109.75,90.77,90.16,2025-04-28 12:00:00,12,28,0,4,18,0,0.0,-1.0,0.0,1.0,122.22,120.28,116.72,106.16,161.89,117.13,128.09,94.15,123.05,12.486,130.828,17.592,139.799,18.716,136.418,17.795
2025-04-28 14:00:00,182.73,150.06,85.17,7.35,65.42,133.06,80.06,141.99,2025-04-28 14:00:00,14,28,0,4,18,0,-0.5,-0.866,0.0,1.0,130.27,122.22,120.28,142.781,157.36,133.1,134.26,108.65,129.708,27.151,132.942,22.034,141.867,20.592,137.428,19.004
2025-04-28 15:00:00,179.92,139.93,79.201,6.75,66.99,132.21,86.4,144.75,2025-04-28 15:00:00,15,28,0,4,18,0,-0.707,-0.707,0.0,1.0,182.73,130.27,122.22,106.03,142.781,173.77,152.99,128.72,142.023,30.778,136.037,25.824,142.123,21.039,137.989,19.852
2025-04-28 16:00:00,156.42,126.64,88.06,6.15,65.51,118.72,81.26,118.5,2025-04-28 16:00:00,16,28,0,4,18,0,-0.866,-0.5,0.0,1.0,179.92,182.73,130.27,116.72,154.3,171.31,151.37,140.22,148.64,28.428,136.213,25.967,141.503,20.349,138.094,19.938
2025-04-28 17:00:00,130.86,108.64,85.95,4.82,53.114,106.92,72.81,92.29,2025-04-28 17:00:00,17,28,0,4,18,0,-0.966,-0.259,0.0,1.0,156.42,179.92,182.73,120.28,145.8,147.06,130.68,118.11,150.403,26.586,134.968,25.824,140.828,20.426,138.098,19.936
2025-04-28 18:00:00,142.781,124.862,79.201,24.106,62.68,107.206,62.711,108.581,2025-04-28 18:00:00,18,28,0,4,18,0,-1.0,-0.0,0.0,1.0,130.86,156.42,179.92,122.22,125.23,125.69,112.97,104.34,153.83,23.355,136.431,25.719,141.54,20.171,138.719,19.598
2025-04-28 19:00:00,142.33,121.02,95.17,4.92,60.93,112.84,69.8,103.7,2025-04-28 19:00:00,19,28,0,4,18,0,-0.966,0.259,0.0,1.0,142.781,130.86,156.42,130.27,106.16,142.781,142.781,142.781,155.84,21.356,139.445,23.904,141.521,20.17,138.71,19.596
2025-04-28 20:00:00,142.781,122.71,89.1,5.13,57.47,115.65,62.711,107.52,2025-04-28 20:00:00,20,28,0,4,18,0,-0.866,0.5,0.0,1.0,142.33,142.781,130.86,182.73,142.781,134.8,133.03,112.64,149.182,17.099,139.445,23.904,141.854,20.12,138.913,19.587
2025-04-28 21:00:00,146.43,120.63,90.71,24.106,53.114,107.206,68.67,110.45,2025-04-28 21:00:00,21,28,0,4,18,0,-0.707,0.707,0.0,1.0,142.781,142.33,142.781,179.92,106.03,142.781,142.781,142.781,143.6,8.217,142.812,21.493,142.006,20.141,138.989,19.609
2025-04-28 22:00:00,154.05,124.862,84.11,5.42,54.29,119.58,67.09,124.56,2025-04-28 22:00:00,22,28,0,4,18,0,-0.5,0.866,0.0,1.0,146.43,142.781,142.33,156.42,116.72,137.8,133.95,112.11,143.205,7.504,145.923,20.025,142.683,20.267,139.408,19.714
2025-04-28 23:00:00,163.25,125.07,74.56,7.41,50.77,118.91,64.47,123.48,2025-04-28 23:00:00,23,28,0,4,18,0,-0.259,0.966,0.0,1.0,154.05,146.43,142.781,130.86,120.28,149.8,149.71,128.85,148.604,8.439,149.504,18.829,143.243,20.654,139.69,19.96
2025-04-29 00:00:00,142.781,130.55,67.06,24.106,53.114,125.38,62.711,120.43,2025-04-29 00:00:00,0,29,1,4,18,0,0.0,1.0,0.782,0.623,163.25,154.05,146.43,142.781,122.22,164.46,150.08,142.781,148.604,8.439,151.217,16.964,142.34,20.154,139.538,19.906
2025-04-29 01:00:00,164.61,127.74,62.9,8.12,29.96,122.79,63.5,117.15,2025-04-29 01:00:00,1,29,1,4,18,0,0.259,0.966,0.782,0.623,142.781,163.25,154.05,142.33,130.27,161.89,150.56,132.6,152.317,9.901,154.079,15.976,142.453,20.276,139.83,20.173
2025-04-29 02:00:00,153.61,118.54,59.37,7.76,32.62,116.61,57.35,110.26,2025-04-29 02:00:00,2,29,1,4,18,0,0.5,0.866,0.782,0.623,164.61,142.781,163.25,142.781,182.73,157.36,147.98,128.5,154.122,8.734,151.652,13.199,142.297,20.17,139.948,20.238
2025-04-29 03:00:00,148.97,124.862,56.6,7.32,32.15,107.206,56.62,109.0,2025-04-29 03:00:00,3,29,1,4,18,0,0.707,0.707,0.782,0.623,153.61,164.61,142.781,146.43,179.92,142.781,145.48,125.04,154.545,8.339,149.073,9.745,142.555,20.216,140.02,20.265
2025-04-29 04:00:00,145.29,118.32,55.64,7.06,53.114,113.88,55.48,103.22,2025-04-29 04:00:00,4,29,1,4,18,0,0.866,0.5,0.782,0.623,148.97,153.61,164.61,154.05,156.42,154.3,138.61,120.0,153.085,9.168,148.145,9.509,142.179,20.072,140.16,20.278
2025-04-29 05:00:00,120.21,104.4,53.13,6.9,31.45,89.26,62.711,88.07,2025-04-29 05:00:00,5,29,1,4,18,0,0.966,0.259,0.782,0.623,145.29,148.97,153.61,163.25,130.86,145.8,133.66,113.22,145.912,14.758,147.258,11.548,141.113,20.545,139.879,20.462
2025-04-29 06:00:00,110.64,124.862,79.201,5.98,53.114,77.57,60.47,74.91,2025-04-29 06:00:00,6,29,1,4,18,0,1.0,0.0,0.782,0.623,120.21,145.29,148.97,142.781,142.781,125.23,113.1,94.09,140.555,20.742,144.579,15.671,140.505,21.24,139.828,20.533
2025-04-29 07:00:00,142.781,107.0,50.99,24.106,30.95,107.206,73.87,108.581,2025-04-29 07:00:00,7,29,1,4,18,0,0.966,-0.259,0.782,0.623,110.64,120.21,145.29,164.61,142.33,106.16,103.64,79.47,136.917,17.309,144.617,15.666,142.031,19.941,140.644,19.83
2025-04-29 08:00:00,114.34,113.5,68.38,5.16,48.43,84.29,84.47,76.01,2025-04-29 08:00:00,8,29,1,4,18,0,0.866,-0.5,0.782,0.623,142.781,110.64,120.21,153.61,142.781,142.781,142.781,142.781,130.372,17.158,142.247,17.954,140.846,20.724,140.051,20.187
2025-04-29 09:00:00,117.68,114.58,82.25,5.16,53.37,89.36,88.44,108.581,2025-04-29 09:00:00,9,29,1,4,18,0,0.707,-0.707,0.782,0.623,114.34,142.781,110.64,148.97,146.43,106.03,106.84,87.43,125.157,14.994,139.851,19.218,141.331,19.997,140.277,19.866
2025-04-29 10:00:00,121.95,119.32,84.61,24.106,54.95,97.59,62.711,74.93,2025-04-29 10:00:00,10,29,1,4,18,0,0.5,-0.866,0.782,0.623,117.68,114.34,142.781,145.29,154.05,116.72,107.25,142.781,121.267,11.298,137.176,19.296,141.549,19.744,140.583,19.455
2025-04-29 11:00:00,142.781,120.59,85.32,4.8,60.43,107.206,90.33,76.32,2025-04-29 11:00:00,11,29,1,4,18,0,0.259,-0.966,0.782,0.623,121.95,117.68,114.34,120.21,163.25,120.28,142.781,88.7,125.029,14.248,135.47,17.613,142.487,19.217,140.583,19.455
2025-04-29 12:00:00,130.61,124.44,87.75,5.36,62.14,109.81,89.75,85.23,2025-04-29 12:00:00,12,29,1,4,18,0,0.0,-1.0,0.782,0.623,142.781,121.95,117.68,110.64,142.781,122.22,108.49,92.27,128.357,12.431,134.456,17.504,142.836,18.906,141.044,18.933
2025-04-29 13:00:00,147.79,138.64,82.39,24.106,53.114,107.206,62.711,107.25,2025-04-29 13:00:00,13,29,1,4,18,0,-0.259,-0.966,0.782,0.623,130.61,142.781,121.95,142.781,164.61,130.27,117.13,99.45,129.192,13.698,133.054,15.419,143.566,18.737,141.683,18.624
2025-04-29 14:00:00,180.8,149.29,82.99,6.61,67.28,135.21,86.9,137.95,2025-04-29 14:00:00,14,29,1,4,18,0,-0.5,-0.866,0.782,0.623,147.79,130.61,142.781,114.34,153.61,182.73,133.1,116.02,140.269,22.999,135.32,20.024,143.486,18.565,142.676,19.412
2025-04-29 15:00:00,186.32,143.16,79.201,5.76,68.38,133.92,86.44,143.72,2025-04-29 15:00:00,15,29,1,4,18,0,-0.707,-0.707,0.782,0.623,180.8,147.79,130.61,117.68,148.97,179.92,173.77,139.62,151.708,26.344,138.433,24.696,143.753,19.148,142.938,19.918
2025-04-29 16:00:00,162.0,127.94,87.48,5.27,67.78,122.06,83.51,114.97,2025-04-29 16:00:00,16,29,1,4,18,0,-0.866,-0.5,0.782,0.623,186.32,180.8,147.79,121.95,145.29,156.42,171.31,149.41,158.384,22.014,139.825,25.574,143.985,19.342,142.744,19.68
2025-04-29 17:00:00,137.31,107.76,88.26,3.94,68.07,107.63,69.17,94.3,2025-04-29 17:00:00,17,29,1,4,18,0,-0.966,-0.259,0.782,0.623,162.0,186.32,180.8,142.781,120.21,130.86,147.06,124.55,157.472,22.885,141.25,24.848,144.254,19.196,142.541,19.684
2025-04-29 18:00:00,142.781,124.862,79.201,4.19,67.96,107.206,62.711,108.581,2025-04-29 18:00:00,18,29,1,4,18,0,-1.0,-0.0,0.782,0.623,137.31,162.0,186.32,130.61,110.64,142.781,125.69,108.3,159.5,20.437,143.929,22.904,144.254,19.196,142.897,19.527
2025-04-29 19:00:00,149.3,114.54,90.98,4.13,63.2,108.9,64.66,110.06,2025-04-29 19:00:00,19,29,1,4,18,0,-0.966,0.259,0.782,0.623,142.781,137.31,162.0,147.79,142.781,142.33,142.781,116.18,159.752,20.272,144.472,22.952,144.544,19.218,143.033,19.549
2025-04-29 20:00:00,148.98,124.862,79.201,4.42,60.52,110.61,70.51,108.581,2025-04-29 20:00:00,20,29,1,4,18,0,-0.866,0.5,0.782,0.623,149.3,142.781,137.31,180.8,114.34,142.781,134.8,142.781,154.448,17.658,147.359,20.905,144.803,19.235,143.328,19.529
2025-04-29 21:00:00,142.781,117.75,91.0,24.106,59.21,107.206,62.711,107.36,2025-04-29 21:00:00,21,29,1,4,18,0,-0.707,0.707,0.782,0.623,148.98,149.3,142.781,186.32,117.68,146.43,142.781,118.96,147.192,8.526,149.45,18.817,144.651,19.236,143.328,19.529
2025-04-29 22:00:00,160.11,126.68,85.8,6.14,56.65,112.23,63.85,123.05,2025-04-29 22:00:00,22,29,1,4,18,0,-0.5,0.866,0.782,0.623,142.781,148.98,149.3,162.0,121.95,154.05,137.8,121.38,146.877,7.88,152.63,16.87,144.903,19.404,143.793,19.66
2025-04-29 23:00:00,165.08,138.24,77.29,6.23,55.65,126.8,67.44,127.42,2025-04-29 23:00:00,23,29,1,4,18,0,-0.259,0.966,0.782,0.623,160.11,142.781,148.98,137.31,142.781,163.25,149.8,129.2,151.505,9.185,154.489,16.915,144.979,19.482,144.111,19.881
2025-04-30 00:00:00,167.91,136.62,65.63,7.66,53.114,127.64,65.19,125.64,2025-04-30 00:00:00,0,30,2,4,18,0,0.0,1.0,0.975,-0.223,165.08,160.11,142.781,142.781,130.61,142.781,164.46,139.8,155.694,10.095,157.597,15.496,146.026,20.027,144.183,19.963
2025-04-30 01:00:00,158.47,130.41,63.74,7.91,32.01,123.59,61.7,122.67,2025-04-30 01:00:00,1,30,2,4,18,0,0.259,0.966,0.975,-0.223,167.91,165.08,160.11,149.3,147.79,164.61,161.89,141.36,157.222,9.616,158.487,15.185,145.771,19.817,144.112,19.904
2025-04-30 02:00:00,156.03,125.78,60.72,8.54,29.52,118.63,58.57,117.65,2025-04-30 02:00:00,2,30,2,4,18,0,0.5,0.866,0.975,-0.223,158.47,167.91,165.08,148.98,180.8,153.61,157.36,139.02,158.397,8.804,156.423,13.462,145.871,19.865,144.084,19.886
2025-04-30 03:00:00,142.781,115.23,58.58,6.83,31.03,111.63,56.62,108.31,2025-04-30 03:00:00,3,30,2,4,18,0,0.707,0.707,0.975,-0.223,156.03,158.47,167.91,142.781,186.32,148.97,142.781,132.6,158.397,8.804,152.794,10.125,145.614,19.863,144.084,19.886
2025-04-30 04:00:00,147.78,113.66,54.88,24.106,53.114,103.6,52.21,103.17,2025-04-30 04:00:00,4,30,2,4,18,0,0.866,0.5,0.975,-0.223,142.781,156.03,158.47,160.11,162.0,145.29,154.3,131.06,156.342,9.716,151.609,9.776,145.717,19.868,143.948,19.837
2025-04-30 05:00:00,120.8,124.862,51.45,6.78,32.08,90.74,62.711,91.12,2025-04-30 05:00:00,5,30,2,4,18,0,0.966,0.259,0.975,-0.223,147.78,142.781,156.03,165.08,137.31,120.21,145.8,121.69,148.962,16.322,150.234,12.697,145.742,19.835,143.427,20.114
2025-04-30 06:00:00,110.95,107.79,79.201,4.53,53.114,77.98,61.23,79.25,2025-04-30 06:00:00,6,30,2,4,18,0,1.0,0.0,0.975,-0.223,120.8,147.78,142.781,167.91,142.781,110.64,125.23,104.27,139.468,19.376,147.581,16.993,145.755,19.811,143.13,20.491
2025-04-30 07:00:00,142.781,117.38,50.88,24.106,31.36,107.206,76.69,108.581,2025-04-30 07:00:00,7,30,2,4,18,0,0.966,-0.259,0.975,-0.223,110.95,120.8,147.78,158.47,149.3,142.781,106.16,88.63,136.854,17.24,147.038,17.038,145.755,19.811,143.893,19.753
2025-04-30 08:00:00,113.98,122.58,64.84,4.8,45.56,82.96,83.63,82.37,2025-04-30 08:00:00,8,30,2,4,18,0,0.866,-0.5,0.975,-0.223,142.781,110.95,120.8,156.03,148.98,114.34,142.781,142.781,129.845,16.413,144.121,19.494,145.74,19.836,143.293,20.22
2025-04-30 09:00:00,120.8,124.91,93.42,5.26,48.71,92.22,91.92,84.07,2025-04-30 09:00:00,9,30,2,4,18,0,0.707,-0.707,0.975,-0.223,113.98,142.781,110.95,142.781,142.781,117.68,106.03,91.26,126.182,15.368,142.289,20.631,145.87,19.654,143.601,19.748
2025-04-30 10:00:00,126.35,124.862,91.88,4.8,51.27,101.24,91.69,108.581,2025-04-30 10:00:00,10,30,2,4,18,0,0.5,-0.866,0.975,-0.223,120.8,113.98,142.781,147.78,160.11,121.95,116.72,94.38,122.61,11.295,139.476,20.278,146.053,19.44,143.801,19.516
2025-04-30 11:00:00,125.21,132.02,87.18,4.94,58.11,107.206,92.48,80.89,2025-04-30 11:00:00,11,30,2,4,18,0,0.259,-0.966,0.975,-0.223,126.35,120.8,113.98,120.8,165.08,142.781,120.28,101.11,123.345,11.297,136.154,18.923,145.321,19.894,143.904,19.402
2025-04-30 12:00:00,141.23,134.52,86.78,24.106,58.0,109.49,93.42,95.89,2025-04-30 12:00:00,12,30,2,4,18,0,0.0,-1.0,0.975,-0.223,125.21,126.35,120.8,110.95,167.91,130.61,122.22,142.781,128.392,11.415,133.93,16.228,145.764,19.67,144.3,19.143
2025-04-30 13:00:00,156.77,154.99,84.98,5.22,53.114,113.09,83.0,115.24,2025-04-30 13:00:00,13,30,2,4,18,0,-0.259,-0.966,0.975,-0.223,141.23,125.21,126.35,142.781,158.47,147.79,130.27,108.46,130.723,15.602,133.788,16.0,146.138,19.795,144.852,19.112
2025-04-30 14:00:00,187.51,162.02,89.81,6.71,58.46,136.34,90.12,144.6,2025-04-30 14:00:00,14,30,2,4,18,0,-0.5,-0.866,0.975,-0.223,156.77,141.23,125.21,113.98,156.03,180.8,182.73,121.15,142.978,25.536,136.412,21.584,146.417,20.346,144.952,19.324
2025-04-30 15:00:00,187.55,156.23,79.201,5.92,53.114,140.07,89.11,152.39,2025-04-30 15:00:00,15,30,2,4,18,0,-0.707,-0.707,0.975,-0.223,187.51,156.77,141.23,120.8,142.781,186.32,179.92,147.68,154.103,28.329,140.143,26.168,146.468,20.452,145.111,19.647
2025-04-30 16:00:00,162.09,133.98,92.57,4.94,61.8,122.33,85.32,126.36,2025-04-30 16:00:00,16,30,2,4,18,0,-0.866,-0.5,0.975,-0.223,187.55,187.51,156.77,126.35,147.78,162.0,156.42,154.59,160.06,24.873,141.335,26.864,146.472,20.455,145.229,19.733
2025-04-30 17:00:00,137.16,113.44,87.26,5.07,58.99,107.71,78.49,96.71,2025-04-30 17:00:00,17,30,2,4,18,0,-0.966,-0.259,0.975,-0.223,162.09,187.55,187.51,125.21,120.8,137.31,130.86,134.27,162.052,21.814,142.698,26.133,146.466,20.458,145.36,19.656
2025-04-30 18:00:00,142.781,124.862,92.39,4.79,62.65,107.206,62.711,108.581,2025-04-30 18:00:00,18,30,2,4,18,0,-1.0,-0.0,0.975,-0.223,137.16,162.09,187.55,141.23,110.95,142.781,142.781,114.63,162.31,21.526,145.351,24.158,146.466,20.458,145.36,19.656
2025-04-30 19:00:00,158.91,121.79,94.75,24.106,53.114,122.49,72.34,119.95,2025-04-30 19:00:00,19,30,2,4,18,0,-0.966,0.259,0.975,-0.223,142.781,137.16,162.09,156.77,142.781,149.3,142.33,142.781,162.667,21.433,146.695,24.449,146.866,20.609,145.705,19.747
2025-04-30 20:00:00,142.781,130.01,79.201,4.59,57.26,107.206,71.36,114.95,2025-04-30 20:00:00,20,30,2,4,18,0,-0.866,0.5,0.975,-0.223,158.91,142.781,137.16,187.51,113.98,148.98,142.781,126.19,155.212,18.664,149.095,22.261,146.608,20.62,145.705,19.747
2025-04-30 21:00:00,161.49,124.862,92.41,5.01,57.32,121.47,62.711,108.581,2025-04-30 21:00:00,21,30,2,4,18,0,-0.707,0.707,0.975,-0.223,142.781,158.91,142.781,187.55,120.8,142.781,146.43,128.66,150.869,11.155,152.486,20.596,147.388,20.822,146.019,19.878
2025-04-30 22:00:00,167.99,126.95,85.04,6.75,55.26,107.206,74.56,127.87,2025-04-30 22:00:00,22,30,2,4,18,0,-0.5,0.866,0.975,-0.223,161.49,142.781,158.91,162.09,126.35,160.11,154.05,142.61,151.852,12.518,155.956,19.256,147.716,21.092,146.31,20.099
2025-04-30 23:00:00,175.57,135.4,80.41,24.106,54.39,125.69,67.59,134.54,2025-04-30 23:00:00,23,30,2,4,18,0,-0.259,0.966,0.975,-0.223,167.99,161.49,142.781,137.16,125.21,165.08,163.25,142.781,158.254,13.299,160.153,17.339,148.153,21.57,146.566,20.396
2025-05-01 00:00:00,175.91,139.53,68.07,7.71,43.77,133.1,65.32,133.19,2025-05-01 00:00:00,0,1,3,5,18,0,0.0,1.0,0.434,-0.901,175.57,167.99,161.49,142.781,141.23,167.91,142.781,152.25,163.775,12.44,163.043,16.779,148.486,21.948,147.256,20.821
2025-05-01 01:00:00,169.53,133.35,65.33,8.73,46.28,127.37,62.36,128.34,2025-05-01 01:00:00,1,1,3,5,18,0,0.259,0.966,0.434,-0.901,175.91,175.57,167.99,158.91,156.77,158.47,164.61,155.59,165.545,12.365,164.106,16.75,148.947,22.28,147.359,20.921
2025-05-01 02:00:00,166.95,128.81,63.06,7.73,53.114,125.7,59.58,119.89,2025-05-01 02:00:00,2,1,3,5,18,0,0.5,0.866,0.434,-0.901,169.53,175.91,175.57,142.781,187.51,156.03,153.61,146.5,169.573,5.493,162.393,15.109,149.402,22.541,147.637,21.093
2025-05-01 03:00:00,158.37,123.17,60.44,24.106,42.19,120.85,62.711,108.581,2025-05-01 03:00:00,3,1,3,5,18,0,0.707,0.707,0.434,-0.901,166.95,169.53,175.91,161.49,187.55,142.781,148.97,139.28,169.053,6.471,159.961,12.876,150.052,22.566,147.833,21.15
2025-05-01 04:00:00,148.92,116.75,57.86,7.28,45.43,111.63,57.32,115.61,2025-05-01 04:00:00,4,1,3,5,18,0,0.866,0.5,0.434,-0.901,158.37,166.95,169.53,167.99,162.09,147.78,145.29,142.781,165.875,10.517,158.864,13.234,150.099,22.562,147.908,21.147
